,links,titulos
436,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/07/plano-b-do-pt-jaques-wagner-troca-lula-por-outros-compromissos.htm," No Twitter, Alckmin critica ""discursos populistas e mentirosos"" "
437,https://www3.uol.com.br/uolmais/2018/04/07/canto-choro-e-pedidos-para-nao-se-entregar-reacoes-a-discurso-do-lula.htm,Estadão Conteúdo - Política
438,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/07/lula-integra-discurso-sindicato-dos-metalurgicos.htm, Lula deixa Sindicato dos Metalúrgicos a pé e se entrega à PF 
439,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/07/lula-passa-mal-apos-discurso.htm,UOL Notícias
440,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/07/joaquim-barbosa-o-ex-faxineiro-que-virou-presidente-do-stf-e-pode-sacudir-as-eleicoes.htm, Marina Silva lança pré-candidatura e comenta situação de Lula 
441,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/07/alckmin-e-o-candidato-do-meu-coracao-diz-franca.htm,Band
442,http://congressoemfoco.uol.com.br/noticias/quase-80-deputados-trocaram-de-partido-na-janela-partidaria-fechada-neste-sabado-veja-a-tabela/," Plano B do PT, Jaques Wagner troca Lula por outros compromissos "
443,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/07/ceu-e-o-limite-para-lava-jato-apos-prisao-de-lula-diz-cientista-politico.htm,Estadão Conteúdo - Política
444,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/07/apos-prisao-de-lula-brasilianistas-pedem-defesa-da-democracia-e-fe-nas-regras-do-jogo.htm," Canto, choro e pedidos para não se entregar: reações a discurso do Lula "
445,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/carmen-lucia-decide-que-recurso-de-lula-ficara-com-fachin.htm,UOL Notícias
446,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/06/entre-ameacas-de-resistencia-e-negociacoes-para-prisao-imbroglio-de-lula-se-estende-para-fim-de-semana.htm, Veja vídeo com a íntegra do discurso de Lula em São Bernardo do Campo 
447,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/fachin-pede-que-presidente-do-stf-decida-relator-de-recurso-de-lula.htm,UOL Notícias - Política
448,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/lula-deve-se-apresentar-a-pf-apos-missa-por-dona-marisa-diz-deputado.htm," Lula tem queda de pressão após discurso no ABC, mas passa bem "
449,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/negociacao-para-entrega-de-lula-envolve-helicoptero-e-aviao.htm,UOL Notícias - Política
450,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/e-fugitivo-gritam-manifestantes-com-champanhe-em-horario-previsto-para-lula-se-entregar.htm, Joaquim Barbosa: o ex-faxineiro que virou presidente do STF e pode sacudir as eleições 
451,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/prazo-dado-por-moro-vence-e-lula-nao-se-entrega-o-que-acontece-agora.htm,BBC Brasil
452,https://entretenimento.uol.com.br/noticias/agencia-estado/2018/04/06/produtores-estao-em-curitiba-para-filmar-2-filme-sobre-lava-jato.htm," Eleitor de Bolsonaro é o mesmo de Doria, diz Márcio França "
453,https://tecnologia.uol.com.br/noticias/redacao/2018/04/06/zuckerberg-cita-brasil-e-poe-prioridade-em-evitar-interferencia-na-eleicao.htm,Estadão Conteúdo - Política
454,https://entretenimento.uol.com.br/noticias/bbc/2018/04/06/ministro-da-cultura-diz-que-rapidez-na-prisao-de-lula-deve-ser-elogiada-gosto-de-viver-num-pais-em-que-criminosos-sao-punidos.htm, Quase 80 deputados trocaram de partido na janela partidária fechada neste sábado; veja a tabela 
455,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/06/eduardo-paes-confirma-ida-para-o-dem.htm,Congresso em Foco
456,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/lula-nao-e-martir-mas-sim-perseguido-diz-frei-betto.htm," 'Céu é o limite' para Lava Jato após prisão de Lula, diz cientista político "
457,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/06/sou-seu-amigo-e-fiquei-bastante-chocado-diz-sarney-sobre-prisao-de-lula.htm,BBC Brasil
458,http://congressoemfoco.uol.com.br/noticias/temer-exonera-seis-ministros-que-serao-candidatos-meirelles-ainda-e-incognita/," Após prisão de Lula, brasilianistas pedem defesa da democracia e ""fé nas regras do jogo"" "
459,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000908118&t=anuncio-de-meirelles-sobre-candidatura-ao-planalto-acontece-hoje,UOL Notícias - Política
460,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/06/doria-deixa-sp-com-projetos-mas-nao-consegue-acelerar.htm," Doria deixa SP com projetos, mas não consegue 'acelerar' "
461,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/bresser-pereira-pede-uniao-de-centro-esquerda-por-ciro-como-opcao-a-lula.htm,Agência Estado
462,https://www3.uol.com.br/uolmais/2018/04/06/conhece-marcio-franca-assume-governo-de-sp-no-lugar-de-alckmin.htm, Bresser-Pereira critica 'dupla injustiça' a Lula e pede união de centro-esquerda por Ciro 
463,https://www3.uol.com.br/uolmais/2018/04/06/saiba-quem-e-bruno-covas-o-prefeito-que-assume-hoje-o-comando-de-sao-paulo.htm,UOL Notícias - Política
464,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/06/se-entregar-ou-resistir-a-encruzilhada-de-lula-no-caminho-ate-a-prisao-em-curitiba.htm, Conhece? Márcio França assume governo de SP no lugar de Alckmin 
465,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/06/especialistas-em-direito-veem-caracteristicas-atipicas-em-ordem-de-prisao-de-moro-contra-lula.htm,UOL Notícias
466,https://www3.uol.com.br/uolmais/2018/04/06/tudo-vai-dar-certo-diz-lula-ao-consolar-militante-que-chora.htm," Saiba quem é Bruno Covas, o prefeito que assume hoje o comando de São Paulo "
467,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/sem-discursar-lula-consola-militantes-tudo-vai-dar-certo.htm,UOL Notícias
468,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/06/discursos-de-liderancas-petistas-indicam-que-lula-nao-vai-se-entregar.htm, Os caminhos que Lula considera em negociação para se entregar à Justiça 
469,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/05/lindbergh-diz-que-ha-gravacoes-de-lula-para-eventual-campanha-com-ele-preso.htm,BBC Brasil
470,https://www3.uol.com.br/uolmais/2018/04/05/pedido-de-prisao-mostra-obsessao-e-odio-de-moro-contra-lula-diz-gleisi.htm, Especialistas em Direito veem características 'atípicas' em ordem de prisão de Moro contra Lula 
471,https://www3.uol.com.br/uolmais/2018/04/05/advogado-de-lula-diz-que-prisao-e-ilegal.htm,BBC Brasil
472,https://www3.uol.com.br/uolmais/2018/04/05/orlando-silva-diz-que-anarquia-tomou-conta-do-judiciario.htm," ""Tudo vai dar certo"", diz Lula ao consolar militante que chora "
473,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/05/pf-e-justica-debateram-local-onde-lula-ficaria-preso-por-quase-duas-semanas.htm,UOL Notícias
474,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/05/presidenciaveis-comentam-prisao-do-ex-presidente-lula-nas-redes-sociais.htm," Sem discursar, Lula consola militantes: ""Tudo vai dar certo"" "
475,https://www3.uol.com.br/uolmais/2018/04/05/sergio-moro-expede-ordem-de-prisao-contra-ex-presidente-lula.htm,UOL Notícias - Política
476,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/05/aliados-de-lula-convocam-vigilia-politicos-da-base-apoiam-ordem-de-prisao.htm," Enquanto discutem se Lula deve se entregar, lideranças convocam resistência da militância "
477,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/05/caravana-de-lula-foi-atingida-por-2-tiros-no-pr-diz-pericia-policia-nao-tem-suspeitos.htm,UOL Notícias - Política
478,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/05/antes-de-ordem-de-prisao-ministro-do-stf-disse-que-pode-pedir-julgamento-de-acao-que-beneficia-lula.htm, Lindbergh diz que PT pode usar gravações de Lula em campanha caso ele seja preso 
479,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/05/moro-decreta-prisao-de-lula-e-determina-que-ele-se-apresente-ate-amanha.htm,UOL Notícias - Política
480,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/em-despacho-moro-proibe-utilizacao-de-algemas-em-lula.htm," Pedido de prisão mostra ""obsessão"" e ""ódio"" de Moro contra Lula, diz Gleisi "
481,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/lula-ficara-detido-em-sala-reservada-da-policia-federal-em-curitiba.htm,UOL Notícias
482,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/moro-decreta-prisao-de-lula.htm, Advogado de Lula diz que prisão é ilegal 
483,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/trf-4-autoriza-prisao-de-lula-na-lava-jato-e-envia-oficio-a-moro.htm,UOL Notícias
484,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/05/lula-e-candidato-vamos-registra-lo-em-15-de-agosto-diz-lindbergh.htm," Orlando Silva diz que ""anarquia tomou conta do judiciário"" "
485,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/pt-convoca-militancia-para-ato-com-lula-nesta-sexta-em-sao-bernardo.htm,UOL Notícias
486,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/05/recado-de-general-foi-para-rosa-weber-e-funcionou-diz-roberto-romano.htm, PF e Justiça debateram local onde Lula ficaria preso por quase duas semanas 
487,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/se-preso-por-triplex-em-sp-lula-podera-ia-ao-semi-aberto-em-2-anos.htm,UOL Notícias - Política
488,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/05/pt-marca-vigilia-a-favor-de-lula-a-partir-de-amanha-diz-marinho.htm," Presidenciáveis comentam pedido de prisão de Lula. Boulos pede ""resistência""; Alckmin cita ""importante mudança"" "
489,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/lula-pode-sair-do-pais-pedir-asilo-cumprir-pena-em-casa-tire-duvidas.htm,UOL Notícias - Política
490,http://congressoemfoco.uol.com.br/opiniao/colunistas/bolsonaro-corre-o-risco-de-murchar-com-o-afastamento-do-risco-lula/," Bolsonaro corre o risco de murchar com o afastamento do ""risco Lula"" "
491,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/se-lula-for-preso-pais-vira-republiqueta-de-bananas-diz-gleisi.htm,Congresso em Foco
492,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/apos-decisao-sobre-lula-stf-recebe-liminar-contra-prisao-em-2-instancia.htm," Se Lula for preso, país vira ""republiqueta de bananas"", diz Gleisi "
493,http://congressoemfoco.uol.com.br/noticias/secretario-de-educacao-basica-substitui-mendonca-filho-no-comando-do-mec/,do UOL
494,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000907918&t=dem-confirma-filiacao-de-eduardo-paes-para-disputar-governo-do-rio," Após decisão sobre Lula, STF recebe pedido contra prisão em 2ª instância "
495,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/o-inimigo-ainda-nao-esta-eliminado-diz-jair-bolsonaro-sobre-lula.htm,do UOL
496,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/defesa-tomara-todas-as-medidas-legalmente-previstas-dize-advogado-de-lula.htm, Secretário de Educação Básica substitui Mendonça Filho no comando do MEC 
497,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/deutschewelle/2018/04/05/lula-da-ascensao-politica-a-condenacao-na-lava-jato.htm,Congresso em Foco
498,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000907905&t=cni-ibope-avaliacao-ruim-do-governo-temer-oscila-de-74-para-72, DEM confirma filiação de Eduardo Paes para disputar governo do Rio 
499,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/05/dem-confirma-filiacao-de-eduardo-paes-para-disputar-governo-do-rio.htm,Band
500,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/governo-temer-e-reprovado-por-72-dos-brasileiros-aponta-cniibope.htm," ""O inimigo ainda não está eliminado"", diz Bolsonaro sobre Lula "
501,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/o-que-diz-o-habeas-corpus-de-lula-para-outros-condenados-em-2-instancia.htm,do UOL
502,https://www3.uol.com.br/uolmais/2018/04/05/o-que-diz-o-habeas-corpus-de-lula-para-outros-condenados-em-2-instancia.htm," Defesa tomará as medidas previstas para evitar prisão, diz advogado de Lula "
503,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/com-habeas-corpus-negado-lula-pode-ser-candidato.htm,do UOL
504,https://www3.uol.com.br/uolmais/2018/04/05/com-habeas-corpus-negado-lula-pode-ser-candidato.htm," Lula, da ascensão política à condenação na Lava Jato "
505,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/bbc/2018/04/05/quem-sai-ganhando-com-eventual-prisao-de-lula.htm,Deutsche Welle
506,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/quais-foram-os-argumentos-dos-ministros-sobre-recurso-de-lula-no-stf.htm, CNI/Ibope: Avaliação ruim do governo Temer oscila de 74% para 72% 
507,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/bbc/2018/04/05/quais-caminhos-juridicos-restam-a-lula-para-tentar-evitar-prisao.htm,Band
508,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/veja-como-votou-cada-um-dos-ministros-do-stf-sobre-pedido-de-lula.htm, DEM confirma filiação de Eduardo Paes para disputar governo do Rio 
509,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/aplaudido-por-aliados-lula-deixa-sindicato-no-abc.htm,Agência Estado
510,http://congressoemfoco.uol.com.br/noticias/stf-rejeita-habeas-corpus-para-lula-com-voto-decisivo-de-carmen-lucia-sessao-durou-dez-horas/," Governo Temer é reprovado por 72% dos brasileiros, aponta CNI/Ibope "
511,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/05/stf-nega-recurso-de-lula-contra-prisao-por-condenacao-na-lava-jato.htm,do UOL
512,https://www3.uol.com.br/uolmais/2018/04/04/celso-de-mello-comeca-voto-rebatendo-fala-de-general-do-exercito.htm, Caso Lula encerra debate sobre prisão após condenação em 2ª instância? 
513,https://www3.uol.com.br/uolmais/2018/04/04/longe-de-mim-o-populismo-judicial-diz-marco-aurelio.htm,do UOL
514,https://www3.uol.com.br/uolmais/2018/04/04/marco-aurelio-critica-carmen-se-arrependimento-matasse-estaria-morto.htm, O que diz o habeas corpus de Lula para outros condenados em 2ª instância? 
515,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/celso-de-mello-responde-a-general-do-exercio.htm,UOL Notícias
516,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/04/como-lula-passou-as-mais-de-10-horas-do-julgamento-de-seu-habeas-corpus-no-stf.htm, Lula pode ser candidato e eleito presidente mesmo se estiver preso? 
517,https://www3.uol.com.br/uolmais/2018/04/04/lewandowski-vida-e-liberdade-nao-se-repoem-jamais.htm,do UOL
518,https://www3.uol.com.br/uolmais/2018/04/04/executar-prisao-apos-2-instancia-e-desprezar-a-constituicao.htm," Com habeas corpus negado, Lula pode ser candidato? "
519,https://www3.uol.com.br/uolmais/2018/04/04/devolucao-de-liberdade-nao-tem-correcao-monetaria-diz-lewandowski.htm,UOL Notícias
520,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/voto-de-rosa-contra-lula-e-recebido-por-manifestantes-com-fogos-e-silencio.htm, Voto de Rosa contra Lula é recebido por manifestantes com fogos em Brasília 
521,https://www3.uol.com.br/uolmais/2018/04/04/veja-como-reagiram-manifestantes-pro-e-contra-lula-ao-voto-decisivo-de-rosa.htm,do UOL
522,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/decisiva-rosa-weber-vota-e-placar-no-stf-esta-4-a-1-para-prisao-de-lula.htm, Veja como reagiram manifestantes pró e contra Lula ao voto decisivo de Rosa 
523,https://www3.uol.com.br/uolmais/2018/04/04/barroso-prisao-de-2-instancia-teve-impacto-minimo-mudar-para-quem.htm,UOL Notícias
524,https://www3.uol.com.br/uolmais/2018/04/04/advogado-reclama-de-voto-de-moraes-ministro-rebate-estava-conversando.htm, Celso de Mello vota e placar no STF tem empate: 5 a 5 sobre prisão de Lula 
525,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/pm-recolhe-mastros-e-facas-de-manifestantes-na-esplanada-dos-ministerios.htm,do UOL
526,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/gilmar-ataca-imprensa-e-diz-que-pt-gestou-germe-ruim-da-violencia.htm, Barroso: prisão de 2ª instância teve impacto mínimo; mudar para quem? 
527,https://www3.uol.com.br/uolmais/2018/04/04/gilmar-ataca-imprensa-e-diz-que-pt-gestou-germe-ruim-da-violencia.htm,UOL Notícias
528,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/gilmar-vota-a-favor-de-pedido-de-lula-para-nao-ser-preso.htm," Advogado reclama de voto de Moraes; ministro rebate: ""estava conversando"" "
529,https://www3.uol.com.br/uolmais/2018/04/04/gilmar-diz-que-nao-mudou-de-posicao-sobre-hc-por-causa-de-amigos.htm,UOL Notícias
530,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/bolsonaro-pede-que-stf-rejeite-pedido-de-lula-e-acena-a-ruralistas.htm, PM recolhe mastros e facas de manifestantes na Esplanada dos Ministérios 
531,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/ministros-pressionam-carmen-a-pautar-acoes-sobre-prisao-apos-2-instancia.htm,do UOL
532,https://www3.uol.com.br/uolmais/2018/04/04/marco-aurelio-diz-que-votar-hc-antes-de-acoes-nao-poderia-ser-pior.htm," Gilmar ataca imprensa e diz que PT gestou ""germe ruim da violência"" "
533,https://www3.uol.com.br/uolmais/2018/04/04/gilmar-questiona-hc-ser-votado-antes-de-acoes-contra-prisao-em-2-instancia.htm,do UOL
534,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/o-que-o-stf-pode-decidir-no-julgamento-de-recurso-de-lula-contra-prisao.htm," Gilmar ataca imprensa e diz que PT gestou ""germe ruim da viole?ncia"" "
535,https://www3.uol.com.br/uolmais/2018/04/04/fachin-rechaca-a-pecha-de-que-stf-sucumbiu-a-anseios-de-sociedade-puniti.htm,UOL Notícias
536,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/fachin-nega-pedido-de-lula-para-nao-ser-preso.htm," Barroso vota, e placar no STF está 3 a 1 para prisão de Lula "
537,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/ao-abrir-sessao-que-julgara-lula-carmen-lucia-manda-recado.htm,do UOL
538,https://www3.uol.com.br/uolmais/2018/04/04/ha-causas-que-tem-maior-impacto-diz-carmen-lucia-ao-abrir-sessao.htm," Gilmar diz que na?o mudou de posic?a?o sobre HC por causa de ""amigos"" "
539,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/entrevista-gaudencio-torquato.htm,UOL Notícias
540,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/bbc/2018/04/04/entenda-o-julgamento-de-recurso-de-lula-no-stf.htm, Bolsonaro pede que STF rejeite pedido de Lula e acena a ruralistas 
541,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/04/alckmin-vai-inaugurar-6-estacoes-de-metro-em-3-dias-todas-com-atraso.htm,do UOL
542,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/stf-julga-nesta-quarta-feira-prisao-do-ex-presidente-lula.htm, Ministros pressionam Cármen a pautar ações sobre prisão após 2ª instância 
543,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/marcio-franca-assume-governo-de-sp-e-diz-que-servidor-precisa-de-reajuste.htm,do UOL
544,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/moro-pode-mandar-prender-lula-se-stf-negar-recurso-entenda.htm," Marco Aure?lio diz que votar HC antes de ac?o?es ""não poderia ser pior"" "
545,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/04/julgamento-de-lula-no-stf-deve-levar-20-mil-manifestantes-a-esplanada.htm,UOL Notícias
546,https://www3.uol.com.br/uolmais/2018/04/04/franca-diz-que-9-meses-serao-suficientes-para-mostrar-seu-trabalho-em-sp.htm, Gilmar questiona HC ser votado antes de ações contra prisão em 2ª instância 
547,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/03/outro-64-sera-inaceitavel-diz-janot-sobre-tweet-de-comandante-do-exercito.htm,UOL Notícias
548,https://noticias.uol.com.br/ultimas-noticias/reuters/2018/04/03/na-vespera-de-julgamento-de-recurso-de-lula-comandante-diz-que-exercito-compartilha-de-repudio-a-impunidade.htm," Se STF aceitar pedido de Lula, valerá para outras prisões em 2ª instância? "
549,https://www3.uol.com.br/uolmais/2018/04/03/manifestantes-pedem-prisao-de-lula-no-rio.htm,do UOL
550,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/03/mbl-promete-pedir-impeachment-de-ministros-que-votarem-a-favor-de-lula.htm, MBL promete pedir impeachment de ministros que votarem a favor de Lula 
551,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/03/grupos-contra-lula-mobilizam-cerca-de-5-mil-pessoas-em-curitiba.htm,Estadão Conteúdo - Política
552,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/03/protestos-em-sp-e-rio-por-prisao-de-lula-tomam-avenidas-e-pressionam-stf.htm, Grupos contra Lula mobilizam cerca de 5 mil pessoas em Curitiba 
553,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/03/raquel-diz-que-revisao-de-decisao-do-stf-ameaca-seguranca-juridica.htm,Estadão Conteúdo - Política
554,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/03/com-super-moro-militantes-encaram-temporal-em-ato-anti-lula-em-brasilia.htm, Protestos em SP e Rio por prisão de Lula tomam avenidas e pressionam STF 
555,https://noticias.uol.com.br/politica/eleicoes/2018/album/2018/04/03/atos-pro-e-contra-a-prisao-de-lula.htm,do UOL
556,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/reuters/2018/04/03/jungmann-diz-esperar-clima-ordeiro-em-atos-pro-e-contra-prisao-de-lula.htm," Em mensagem a ministros, Dodge diz que revisão de decisão do STF ameaça segurança jurídica "
557,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/03/atos-contrarios-a-lula-acontecem-em-24-estados.htm,Estadão Conteúdo - Política
558,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/03/uol-visita-apartamento-que-levou-lula-a-condenacao-e-vai-a-leilao-em-155.htm," Com ""Super Moro"", militantes encaram temporal em ato anti-Lula em Brasília "
559,https://www3.uol.com.br/uolmais/2018/04/03/uol-visita-triplex-no-guaruja-sp-que-levou-lula-a-ser-condenado.htm,do UOL
560,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/valor/2018/04/03/katia-abreu-filia-se-ao-pdt-para-disputar-o-governo-do-tocantins.htm," Em dia de julgamento no STF, manifestantes fazem atos pró e contra a prisão de Lula "
561,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/03/com-vigilia-e-militancia-lula-acompanhara-julgamento-em-sindicato-do-abc.htm,UOL Eleições 2018 - Álbuns - Geral
562,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000907405&t=bolsonaro-tiros-partiram-dos-passageiros-sobre-ataque-a-comitiva," Bolsonaro: 'Tiros partiram dos passageiros', sobre ataque à comitiva "
563,http://congressoemfoco.uol.com.br/noticias/outros-destaques/fake-news-a-mentira-travestida-em-noticia/,Band
564,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/02/presidente-do-stf-e-diretor-da-pf-se-reunem-para-tratar-julgamento-de-lula.htm, Fake news: a mentira travestida em notícia 
565,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/02/e-natural-que-haja-mudancas-diz-alckmin-sobre-debandada-do-psdb.htm,Congresso em Foco
566,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/02/artigo-a-decisao-no-caso-lula-e-a-impunidade-sistemica.htm, Cármen Lúcia e diretor da PF se reúnem para tratar do julgamento de Lula 
567,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/02/discreta-rosa-weber-definira-destino-de-lula.htm,do UOL
568,http://congressoemfoco.uol.com.br/opiniao/colunistas/sorria-meu-bem-voce-esta-indo-ao-matadouro/," 'É natural que haja mudanças', diz Alckmin sobre debandada do PSDB "
569,http://congressoemfoco.uol.com.br/noticias/dyogo-oliveira-assume-bndes-e-esteves-colnago-sera-novo-ministro-do-planejamento/,Estadão Conteúdo - Política
570,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000907254&t=alckmin-tenta-conciliar-discurso-para-atrair-tucanos-e-petistas, Artigo: A decisão no caso Lula e a impunidade sistêmica 
571,http://congressoemfoco.uol.com.br/noticias/pgr-pede-anulacao-de-liminar-que-permite-demostenes-torres-disputar-eleicoes/,UOL Notícias - Política
572,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/01/gsi-preve-necessidade-de-reforcar-protecao-a-temer.htm," Discreta, Rosa Weber definirá destino de Lula "
573,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/01/risco-as-eleicoes-faz-uso-do-exercito-triplicar-no-pais.htm,Agência Estado
574,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/01/brasilia-tera-protestos-em-semana-decisiva-para-lula.htm," Sorria, meu bem: você está indo ao matadouro "
575,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/03/31/tse-deve-ficar-mais-rigoroso-com-propaganda-eleitoral-antecipada.htm,Congresso em Foco
576,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/03/31/inauguracao-de-linha-de-trem-em-sp-vira-ato-de-campanha-de-marcio-franca.htm, Dyogo Oliveira assume BNDES e Esteves Colnago será novo ministro do Planejamento 
577,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/03/31/reta-final-no-cargo-vira-palanque-para-ministros.htm,Congresso em Foco
578,http://congressoemfoco.uol.com.br/noticias/joaquim-barbosa-decide-que-se-filiara-ao-psb-ate-a-proxima-semana/, Alckmin tenta conciliar discurso para atrair tucanos e petistas 
579,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/03/29/barbosa-deve-se-filiar-ao-psb-em-7-de-abril-para-disputar-a-presidencia.htm,Band
580,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/03/29/so-exame-no-onibus-pode-dizer-se-foi-tiro-diz-perita.htm, PGR pede anulação de liminar que permite Demóstenes Torres disputar eleições 
581,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/03/29/aliados-reforcam-bota-fora-de-alckmin-antes-de-tucano-deixar-o-cargo.htm,Congresso em Foco
582,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/03/29/sindicato-apoia-delegado-que-apura-tiros-a-onibus-de-lula-e-critica-richa.htm, Gabinete de Segurança prevê necessidade de reforçar proteção a Temer em campanha 
